"raceId","driverId","qual_positon","qual_time","resultId","grid","finish_position","positionOrder","statusId","YEAR","NAME","WEATHER_WET","CIRCUITREF","circuitId","circuit","country","lat","lng","alt","code","forename","surname","nationality"
857,20,1,"1:24.178",21160,1,"1",1,1,2011,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","VET","Sebastian","Vettel","German"
857,1,2,"1:24.474",21166,5,"7",7,1,2011,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","HAM","Lewis","Hamilton","British"
857,17,3,"1:24.508",21163,2,"4",4,1,2011,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","WEB","Mark","Webber","Australian"
857,4,4,"1:24.519",21162,3,"3",3,1,2011,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","ALO","Fernando","Alonso","Spanish"
858,20,1,"1:38.481",21207,1,"\N",24,29,2011,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","VET","Sebastian","Vettel","German"
858,1,2,"1:38.622",21184,2,"1",1,1,2011,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","HAM","Lewis","Hamilton","British"
858,18,3,"1:38.631",21186,3,"3",3,1,2011,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","BUT","Jenson","Button","British"
858,17,4,"1:38.858",21187,4,"4",4,1,2011,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","WEB","Mark","Webber","Australian"
859,20,1,"1:11.918",21209,1,"2",2,1,2011,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","VET","Sebastian","Vettel","German"
859,17,2,"1:12.099",21208,2,"1",1,1,2011,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","WEB","Mark","Webber","Australian"
859,18,3,"1:12.283",21210,3,"3",3,1,2011,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","BUT","Jenson","Button","British"
859,1,4,"1:12.480",21229,4,"\N",22,6,2011,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","HAM","Lewis","Hamilton","British"
860,1,1,"1:24.922",21234,1,"3",3,1,2012,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","HAM","Lewis","Hamilton","British"
860,18,2,"1:25.074",21232,2,"1",1,1,2012,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","BUT","Jenson","Button","British"
860,154,3,"1:25.302",21252,3,"\N",21,4,2012,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","GRO","Romain","Grosjean","French"
860,30,4,"1:25.336",21251,4,"\N",20,6,2012,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","MSC","Michael","Schumacher","German"
861,1,1,"1:36.219",21258,1,"3",3,1,2012,"Malaysian Grand Prix","Y","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","HAM","Lewis","Hamilton","British"
861,18,2,"1:36.368",21269,2,"14",14,1,2012,"Malaysian Grand Prix","Y","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","BUT","Jenson","Button","British"
861,30,3,"1:36.391",21265,3,"10",10,1,2012,"Malaysian Grand Prix","Y","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","MSC","Michael","Schumacher","German"
861,17,4,"1:36.461",21259,4,"4",4,1,2012,"Malaysian Grand Prix","Y","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","WEB","Mark","Webber","Australian"
862,3,1,"1:35.121",21280,1,"1",1,1,2012,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","ROS","Nico","Rosberg","German"
862,1,2,"1:35.626",21282,7,"3",3,1,2012,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","HAM","Lewis","Hamilton","British"
862,30,3,"1:35.691",21303,2,"\N",24,61,2012,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","MSC","Michael","Schumacher","German"
862,155,4,"1:35.784",21289,3,"10",10,1,2012,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","KOB","Kamui","Kobayashi","Japanese"
863,20,1,"1:32.422",21304,1,"1",1,1,2012,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","VET","Sebastian","Vettel","German"
863,1,2,"1:32.520",21311,2,"8",8,1,2012,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","HAM","Lewis","Hamilton","British"
863,17,3,"1:32.637",21307,3,"4",4,1,2012,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","WEB","Mark","Webber","Australian"
863,18,4,"1:32.711",21321,4,"18",18,43,2012,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","BUT","Jenson","Button","British"
864,1,1,"1:21.707",21335,24,"8",8,1,2012,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","HAM","Lewis","Hamilton","British"
864,813,2,"1:22.285",21328,1,"1",1,1,2012,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","MAL","Pastor","Maldonado","Venezuelan"
864,4,3,"1:22.302",21329,2,"2",2,1,2012,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","ALO","Fernando","Alonso","Spanish"
864,154,4,"1:22.424",21331,3,"4",4,1,2012,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","GRO","Romain","Grosjean","French"
865,30,1,"1:14.301",21370,6,"\N",19,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSC","Michael","Schumacher","German"
865,17,2,"1:14.381",21352,1,"1",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WEB","Mark","Webber","Australian"
865,3,3,"1:14.448",21353,2,"2",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROS","Nico","Rosberg","German"
865,1,4,"1:14.583",21356,3,"5",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HAM","Lewis","Hamilton","British"
866,20,1,"1:13.784",21379,1,"4",4,1,2012,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","VET","Sebastian","Vettel","German"
866,1,2,"1:14.087",21376,2,"1",1,1,2012,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","HAM","Lewis","Hamilton","British"
866,4,3,"1:14.151",21380,3,"5",5,1,2012,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","ALO","Fernando","Alonso","Spanish"
866,17,4,"1:14.346",21382,4,"7",7,1,2012,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","WEB","Mark","Webber","Australian"
867,20,1,"1:38.086",21420,1,"\N",21,6,2012,"European Grand Prix","N","valencia",12,"Valencia Street Circuit","Spain",39.4589,-0.331667,"4","VET","Sebastian","Vettel","German"
867,1,2,"1:38.410",21418,2,"19",19,4,2012,"European Grand Prix","N","valencia",12,"Valencia Street Circuit","Spain",39.4589,-0.331667,"4","HAM","Lewis","Hamilton","British"
867,813,3,"1:38.475",21411,3,"12",12,1,2012,"European Grand Prix","N","valencia",12,"Valencia Street Circuit","Spain",39.4589,-0.331667,"4","MAL","Pastor","Maldonado","Venezuelan"
867,154,4,"1:38.505",21419,4,"\N",20,40,2012,"European Grand Prix","N","valencia",12,"Valencia Street Circuit","Spain",39.4589,-0.331667,"4","GRO","Romain","Grosjean","French"
868,4,1,"1:51.746",21425,1,"2",2,1,2012,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","ALO","Fernando","Alonso","Spanish"
868,17,2,"1:51.793",21424,2,"1",1,1,2012,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","WEB","Mark","Webber","Australian"
868,30,3,"1:52.020",21430,3,"7",7,1,2012,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","MSC","Michael","Schumacher","German"
868,20,4,"1:52.199",21426,4,"3",3,1,2012,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","VET","Sebastian","Vettel","German"
869,4,1,"1:40.621",21448,1,"1",1,1,2012,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","ALO","Fernando","Alonso","Spanish"
869,20,2,"1:41.026",21452,2,"5",5,1,2012,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","VET","Sebastian","Vettel","German"
869,17,3,"1:41.496",21455,8,"8",8,1,2012,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","WEB","Mark","Webber","Australian"
869,30,4,"1:42.459",21454,3,"7",7,1,2012,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","MSC","Michael","Schumacher","German"
870,1,1,"1:20.953",21472,1,"1",1,1,2012,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","HAM","Lewis","Hamilton","British"
870,154,2,"1:21.366",21474,2,"3",3,1,2012,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","GRO","Romain","Grosjean","French"
870,20,3,"1:21.416",21475,3,"4",4,1,2012,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","VET","Sebastian","Vettel","German"
870,18,4,"1:21.583",21477,4,"6",6,1,2012,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","BUT","Jenson","Button","British"
871,18,1,"1:47.573",21496,1,"1",1,1,2012,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","BUT","Jenson","Button","British"
871,155,2,"1:47.871",21508,2,"13",13,1,2012,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","KOB","Kamui","Kobayashi","Japanese"
871,813,3,"1:47.893",21515,6,"\N",20,4,2012,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","MAL","Pastor","Maldonado","Venezuelan"
871,8,4,"1:48.205",21498,3,"3",3,1,2012,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","RAI","Kimi","Räikkönen","Finnish"
872,1,1,"1:24.010",21520,1,"1",1,1,2012,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","HAM","Lewis","Hamilton","British"
872,18,2,"1:24.133",21542,2,"\N",23,32,2012,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","BUT","Jenson","Button","British"
872,13,3,"1:24.247",21523,3,"4",4,1,2012,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","MAS","Felipe","Massa","Brazilian"
872,814,4,"1:24.304",21527,9,"8",8,1,2012,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","DIR","Paul","di Resta","British"
873,1,1,"1:46.362",21567,1,"\N",24,6,2012,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","HAM","Lewis","Hamilton","British"
873,813,2,"1:46.804",21565,2,"\N",22,9,2012,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","MAL","Pastor","Maldonado","Venezuelan"
873,20,3,"1:46.905",21544,3,"1",1,1,2012,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","VET","Sebastian","Vettel","German"
873,18,4,"1:46.939",21545,4,"2",2,1,2012,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","BUT","Jenson","Button","British"
874,20,1,"1:30.839",21568,1,"1",1,1,2012,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","VET","Sebastian","Vettel","German"
874,17,2,"1:31.090",21576,2,"9",9,1,2012,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","WEB","Mark","Webber","Australian"
874,18,3,"1:31.290",21571,8,"4",4,1,2012,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","BUT","Jenson","Button","British"
874,155,4,"1:31.700",21570,3,"3",3,1,2012,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","KOB","Kamui","Kobayashi","Japanese"
875,17,1,"1:37.242",21593,1,"2",2,1,2012,"Korean Grand Prix","N","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","WEB","Mark","Webber","Australian"
875,20,2,"1:37.316",21592,2,"1",1,1,2012,"Korean Grand Prix","N","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","VET","Sebastian","Vettel","German"
875,1,3,"1:37.469",21601,3,"10",10,1,2012,"Korean Grand Prix","N","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","HAM","Lewis","Hamilton","British"
875,4,4,"1:37.534",21594,4,"3",3,1,2012,"Korean Grand Prix","N","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","ALO","Fernando","Alonso","Spanish"
876,20,1,"1:25.283",21616,1,"1",1,1,2012,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","VET","Sebastian","Vettel","German"
876,17,2,"1:25.327",21618,2,"3",3,1,2012,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","WEB","Mark","Webber","Australian"
876,1,3,"1:25.544",21619,3,"4",4,1,2012,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","HAM","Lewis","Hamilton","British"
876,18,4,"1:25.659",21620,4,"5",5,1,2012,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","BUT","Jenson","Button","British"
877,1,1,"1:40.630",21660,1,"\N",21,10,2012,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","HAM","Lewis","Hamilton","British"
877,17,2,"1:40.978",21659,2,"\N",20,4,2012,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","WEB","Mark","Webber","Australian"
877,20,3,"1:41.073",21642,24,"3",3,1,2012,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","VET","Sebastian","Vettel","German"
877,813,4,"1:41.226",21644,3,"5",5,1,2012,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","MAL","Pastor","Maldonado","Venezuelan"
878,20,1,"1:35.657",21665,1,"2",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VET","Sebastian","Vettel","German"
878,1,2,"1:35.766",21664,2,"1",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HAM","Lewis","Hamilton","British"
878,17,3,"1:36.174",21686,3,"\N",23,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WEB","Mark","Webber","Australian"
878,154,4,"1:36.587",21670,8,"7",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRO","Romain","Grosjean","French"
879,1,1,"1:12.458",21707,1,"\N",20,4,2012,"Brazilian Grand Prix","Y","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","HAM","Lewis","Hamilton","British"
879,18,2,"1:12.513",21688,2,"1",1,1,2012,"Brazilian Grand Prix","Y","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","BUT","Jenson","Button","British"
879,17,3,"1:12.581",21691,3,"4",4,1,2012,"Brazilian Grand Prix","Y","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","WEB","Mark","Webber","Australian"
879,20,4,"1:12.760",21693,4,"6",6,1,2012,"Brazilian Grand Prix","Y","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","VET","Sebastian","Vettel","German"
880,20,1,"1:27.407",21714,1,"3",3,1,2013,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","VET","Sebastian","Vettel","German"
880,17,2,"1:27.827",21717,2,"6",6,1,2013,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","WEB","Mark","Webber","Australian"
880,1,3,"1:28.087",21716,3,"5",5,1,2013,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","HAM","Lewis","Hamilton","British"
880,13,4,"1:28.490",21715,4,"4",4,1,2013,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","MAS","Felipe","Massa","Brazilian"
881,20,1,"1:49.674",21734,1,"1",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VET","Sebastian","Vettel","German"
881,13,2,"1:50.587",21738,2,"5",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAS","Felipe","Massa","Brazilian"
881,4,3,"1:50.727",21755,3,"\N",22,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALO","Fernando","Alonso","Spanish"
881,1,4,"1:51.699",21736,4,"3",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HAM","Lewis","Hamilton","British"
882,1,1,"1:34.484",21758,1,"3",3,1,2013,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","HAM","Lewis","Hamilton","British"
882,8,2,"1:34.761",21757,2,"2",2,1,2013,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","RAI","Kimi","Räikkönen","Finnish"
882,4,3,"1:34.788",21756,3,"1",1,1,2013,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","ALO","Fernando","Alonso","Spanish"
882,3,4,"1:34.861",21774,4,"\N",19,22,2013,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","ROS","Nico","Rosberg","German"
883,3,1,"1:32.330",21786,1,"9",9,1,2013,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","ROS","Nico","Rosberg","German"
883,20,2,"1:32.584",21778,2,"1",1,1,2013,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","VET","Sebastian","Vettel","German"
883,4,3,"1:32.667",21785,3,"8",8,1,2013,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","ALO","Fernando","Alonso","Spanish"
883,1,4,"1:32.762",21782,9,"5",5,1,2013,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","HAM","Lewis","Hamilton","British"
884,3,1,"1:20.718",21805,1,"6",6,1,2013,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","ROS","Nico","Rosberg","German"
884,1,2,"1:20.972",21811,2,"12",12,11,2013,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","HAM","Lewis","Hamilton","British"
884,20,3,"1:21.054",21803,3,"4",4,1,2013,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","VET","Sebastian","Vettel","German"
884,8,4,"1:21.177",21801,4,"2",2,1,2013,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","RAI","Kimi","Räikkönen","Finnish"
885,3,1,"1:13.876",21822,1,"1",1,1,2013,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","ROS","Nico","Rosberg","German"
885,1,2,"1:13.967",21825,2,"4",4,1,2013,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","HAM","Lewis","Hamilton","British"
885,20,3,"1:13.980",21823,3,"2",2,1,2013,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","VET","Sebastian","Vettel","German"
885,17,4,"1:14.181",21824,4,"3",3,1,2013,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","WEB","Mark","Webber","Australian"
886,20,1,"1:25.425",21844,1,"1",1,1,2013,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","VET","Sebastian","Vettel","German"
886,1,2,"1:25.512",21846,2,"3",3,1,2013,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","HAM","Lewis","Hamilton","British"
886,822,3,"1:25.897",21857,3,"14",14,11,2013,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","BOT","Valtteri","Bottas","Finnish"
886,3,4,"1:26.008",21848,4,"5",5,1,2013,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","ROS","Nico","Rosberg","German"
887,1,1,"1:29.607",21869,1,"4",4,1,2013,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","HAM","Lewis","Hamilton","British"
887,3,2,"1:30.059",21866,2,"1",1,1,2013,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","ROS","Nico","Rosberg","German"
887,20,3,"1:30.211",21886,3,"\N",21,6,2013,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","VET","Sebastian","Vettel","German"
887,17,4,"1:30.220",21867,4,"2",2,1,2013,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","WEB","Mark","Webber","Australian"
888,1,1,"1:29.398",21892,1,"5",5,1,2013,"German Grand Prix","N","nurburgring",20,"Nürburgring","Germany",50.3356,6.9475,"578","HAM","Lewis","Hamilton","British"
888,20,2,"1:29.501",21888,2,"1",1,1,2013,"German Grand Prix","N","nurburgring",20,"Nürburgring","Germany",50.3356,6.9475,"578","VET","Sebastian","Vettel","German"
888,17,3,"1:29.608",21894,3,"7",7,1,2013,"German Grand Prix","N","nurburgring",20,"Nürburgring","Germany",50.3356,6.9475,"578","WEB","Mark","Webber","Australian"
888,8,4,"1:29.892",21889,4,"2",2,1,2013,"German Grand Prix","N","nurburgring",20,"Nürburgring","Germany",50.3356,6.9475,"578","RAI","Kimi","Räikkönen","Finnish"
890,1,1,"1:19.388",21910,1,"1",1,1,2013,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","HAM","Lewis","Hamilton","British"
890,20,2,"1:19.426",21912,2,"3",3,1,2013,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","VET","Sebastian","Vettel","German"
890,154,3,"1:19.595",21915,3,"6",6,1,2013,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","GRO","Romain","Grosjean","French"
890,3,4,"1:19.720",21928,4,"19",19,5,2013,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","ROS","Nico","Rosberg","German"
891,1,1,"2:01.012",21934,1,"3",3,1,2013,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","HAM","Lewis","Hamilton","British"
891,20,2,"2:01.200",21932,2,"1",1,1,2013,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","VET","Sebastian","Vettel","German"
891,17,3,"2:01.325",21936,3,"5",5,1,2013,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","WEB","Mark","Webber","Australian"
891,3,4,"2:02.251",21935,4,"4",4,1,2013,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","ROS","Nico","Rosberg","German"
892,20,1,"1:23.755",21954,1,"1",1,1,2013,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","VET","Sebastian","Vettel","German"
892,17,2,"1:23.968",21956,2,"3",3,1,2013,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","WEB","Mark","Webber","Australian"
892,807,3,"1:24.065",21958,3,"5",5,1,2013,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","HUL","Nico","Hülkenberg","German"
892,13,4,"1:24.132",21957,4,"4",4,1,2013,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","MAS","Felipe","Massa","Brazilian"
893,20,1,"1:42.841",21976,1,"1",1,1,2013,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","VET","Sebastian","Vettel","German"
893,3,2,"1:42.932",21979,2,"4",4,1,2013,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","ROS","Nico","Rosberg","German"
893,154,3,"1:43.058",21996,3,"\N",21,63,2013,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","GRO","Romain","Grosjean","French"
893,17,4,"1:43.152",21990,4,"15",15,34,2013,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","WEB","Mark","Webber","Australian"
894,20,1,"1:37.202",21998,1,"1",1,1,2013,"Korean Grand Prix","N","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","VET","Sebastian","Vettel","German"
894,1,2,"1:37.420",22002,2,"5",5,1,2013,"Korean Grand Prix","N","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","HAM","Lewis","Hamilton","British"
