"raceId","driverId","qual_positon","qual_time","resultId","grid","finish_position","positionOrder","statusId","YEAR","NAME","WEATHER_WET","CIRCUITREF","circuitId","circuit","country","lat","lng","alt","code","forename","surname","nationality","qual_gap","won_race","race_21"
855,18,2,90.475,21112,2,"1",1,1,2011,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","BUT","Jenson","Button","British",-0.329000000000008,1,0
855,20,1,90.466,21114,1,"3",3,1,2011,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","VET","Sebastian","Vettel","German",-0.337999999999994,0,0
856,18,3,96.126,21139,3,"4",4,1,2011,"Korean Grand Prix","Y","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","BUT","Jenson","Button","British",-0.341999999999985,0,0
856,20,2,96.042,21136,2,"1",1,1,2011,"Korean Grand Prix","Y","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","VET","Sebastian","Vettel","German",-0.425999999999988,1,0
856,1,1,95.82,21137,1,"2",2,1,2011,"Korean Grand Prix","Y","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","HAM","Lewis","Hamilton","British",-0.647999999999996,0,0
857,4,4,84.519,21162,3,"3",3,1,2011,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","ALO","Fernando","Alonso","Spanish",0,0,0
857,17,3,84.508,21163,2,"4",4,1,2011,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","WEB","Mark","Webber","Australian",-0.0110000000000099,0,0
857,20,1,84.178,21160,1,"1",1,1,2011,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","VET","Sebastian","Vettel","German",-0.341000000000008,1,0
858,18,3,98.631,21186,3,"3",3,1,2011,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","BUT","Jenson","Button","British",-0.227000000000004,0,0
858,1,2,98.622,21184,2,"1",1,1,2011,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","HAM","Lewis","Hamilton","British",-0.23599999999999,1,0
859,18,3,72.283,21210,3,"3",3,1,2011,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","BUT","Jenson","Button","British",-0.197000000000003,0,0
859,17,2,72.099,21208,2,"1",1,1,2011,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","WEB","Mark","Webber","Australian",-0.381,1,0
859,20,1,71.918,21209,1,"2",2,1,2011,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","VET","Sebastian","Vettel","German",-0.561999999999998,0,0
860,18,2,85.074,21232,2,"1",1,1,2012,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","BUT","Jenson","Button","British",-0.262,1,0
860,1,1,84.922,21234,1,"3",3,1,2012,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","HAM","Lewis","Hamilton","British",-0.414000000000001,0,0
861,30,3,96.391,21265,3,"10",10,1,2012,"Malaysian Grand Prix","Y","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","MSC","Michael","Schumacher","German",-0.0700000000000216,0,0
861,18,2,96.368,21269,2,"14",14,1,2012,"Malaysian Grand Prix","Y","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","BUT","Jenson","Button","British",-0.0930000000000177,0,0
861,1,1,96.219,21258,1,"3",3,1,2012,"Malaysian Grand Prix","Y","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","HAM","Lewis","Hamilton","British",-0.242000000000019,0,0
862,155,4,95.784,21289,3,"10",10,1,2012,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","KOB","Kamui","Kobayashi","Japanese",0,0,0
862,3,1,95.121,21280,1,"1",1,1,2012,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","ROS","Nico","Rosberg","German",-0.662999999999982,1,0
863,17,3,92.637,21307,3,"4",4,1,2012,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","WEB","Mark","Webber","Australian",-0.0740000000000123,0,0
863,1,2,92.52,21311,2,"8",8,1,2012,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","HAM","Lewis","Hamilton","British",-0.191000000000003,0,0
863,20,1,92.422,21304,1,"1",1,1,2012,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","VET","Sebastian","Vettel","German",-0.289000000000016,1,0
864,154,4,82.424,21331,3,"4",4,1,2012,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","GRO","Romain","Grosjean","French",0,0,0
864,4,3,82.302,21329,2,"2",2,1,2012,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","ALO","Fernando","Alonso","Spanish",-0.122,0,0
864,813,2,82.285,21328,1,"1",1,1,2012,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","MAL","Pastor","Maldonado","Venezuelan",-0.13900000000001,1,0
866,4,3,74.151,21380,3,"5",5,1,2012,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","ALO","Fernando","Alonso","Spanish",-0.195000000000007,0,0
866,1,2,74.087,21376,2,"1",1,1,2012,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","HAM","Lewis","Hamilton","British",-0.259,1,0
866,20,1,73.784,21379,1,"4",4,1,2012,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","VET","Sebastian","Vettel","German",-0.561999999999998,0,0
867,813,3,98.475,21411,3,"12",12,1,2012,"European Grand Prix","N","valencia",12,"Valencia Street Circuit","Spain",39.4589,-0.331667,"4","MAL","Pastor","Maldonado","Venezuelan",-0.0300000000000011,0,0
867,1,2,98.41,21418,2,"19",19,4,2012,"European Grand Prix","N","valencia",12,"Valencia Street Circuit","Spain",39.4589,-0.331667,"4","HAM","Lewis","Hamilton","British",-0.0949999999999989,0,0
868,30,3,112.02,21430,3,"7",7,1,2012,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","MSC","Michael","Schumacher","German",-0.179000000000002,0,0
868,17,2,111.793,21424,2,"1",1,1,2012,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","WEB","Mark","Webber","Australian",-0.406000000000006,1,0
868,4,1,111.746,21425,1,"2",2,1,2012,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","ALO","Fernando","Alonso","Spanish",-0.453000000000003,0,0
869,30,4,102.459,21454,3,"7",7,1,2012,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","MSC","Michael","Schumacher","German",0,0,0
869,20,2,101.026,21452,2,"5",5,1,2012,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","VET","Sebastian","Vettel","German",-1.43299999999999,0,0
869,4,1,100.621,21448,1,"1",1,1,2012,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","ALO","Fernando","Alonso","Spanish",-1.83799999999999,1,0
870,20,3,81.416,21475,3,"4",4,1,2012,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","VET","Sebastian","Vettel","German",-0.167000000000002,0,0
870,154,2,81.366,21474,2,"3",3,1,2012,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","GRO","Romain","Grosjean","French",-0.216999999999999,0,0
870,1,1,80.953,21472,1,"1",1,1,2012,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","HAM","Lewis","Hamilton","British",-0.629999999999995,1,0
871,8,4,108.205,21498,3,"3",3,1,2012,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","RAI","Kimi","Räikkönen","Finnish",0,0,0
871,155,2,107.871,21508,2,"13",13,1,2012,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","KOB","Kamui","Kobayashi","Japanese",-0.334000000000003,0,0
871,18,1,107.573,21496,1,"1",1,1,2012,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","BUT","Jenson","Button","British",-0.632000000000005,1,0
872,13,3,84.247,21523,3,"4",4,1,2012,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","MAS","Felipe","Massa","Brazilian",-0.0570000000000022,0,0
872,1,1,84.01,21520,1,"1",1,1,2012,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","HAM","Lewis","Hamilton","British",-0.293999999999997,1,0
873,20,3,106.905,21544,3,"1",1,1,2012,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","VET","Sebastian","Vettel","German",-0.0339999999999918,1,0
874,155,4,91.7,21570,3,"3",3,1,2012,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","KOB","Kamui","Kobayashi","Japanese",0,0,0
874,17,2,91.09,21576,2,"9",9,1,2012,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","WEB","Mark","Webber","Australian",-0.609999999999985,0,0
874,20,1,90.839,21568,1,"1",1,1,2012,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","VET","Sebastian","Vettel","German",-0.86099999999999,1,0
875,1,3,97.469,21601,3,"10",10,1,2012,"Korean Grand Prix","N","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","HAM","Lewis","Hamilton","British",-0.0649999999999977,0,0
875,20,2,97.316,21592,2,"1",1,1,2012,"Korean Grand Prix","N","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","VET","Sebastian","Vettel","German",-0.217999999999989,1,0
875,17,1,97.242,21593,1,"2",2,1,2012,"Korean Grand Prix","N","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","WEB","Mark","Webber","Australian",-0.292000000000002,0,0
876,1,3,85.544,21619,3,"4",4,1,2012,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","HAM","Lewis","Hamilton","British",-0.115000000000009,0,0
876,17,2,85.327,21618,2,"3",3,1,2012,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","WEB","Mark","Webber","Australian",-0.332000000000008,0,0
876,20,1,85.283,21616,1,"1",1,1,2012,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","VET","Sebastian","Vettel","German",-0.376000000000005,1,0
877,813,4,101.226,21644,3,"5",5,1,2012,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","MAL","Pastor","Maldonado","Venezuelan",0,0,0
879,17,3,72.581,21691,3,"4",4,1,2012,"Brazilian Grand Prix","Y","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","WEB","Mark","Webber","Australian",-0.179000000000002,0,0
879,18,2,72.513,21688,2,"1",1,1,2012,"Brazilian Grand Prix","Y","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","BUT","Jenson","Button","British",-0.247,1,0
880,1,3,88.087,21716,3,"5",5,1,2013,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","HAM","Lewis","Hamilton","British",-0.40300000000002,0,0
880,17,2,87.827,21717,2,"6",6,1,2013,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","WEB","Mark","Webber","Australian",-0.663000000000011,0,0
880,20,1,87.407,21714,1,"3",3,1,2013,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","VET","Sebastian","Vettel","German",-1.08300000000001,0,0
882,4,3,94.788,21756,3,"1",1,1,2013,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","ALO","Fernando","Alonso","Spanish",-0.0729999999999791,1,0
882,8,2,94.761,21757,2,"2",2,1,2013,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","RAI","Kimi","Räikkönen","Finnish",-0.0999999999999943,0,0
882,1,1,94.484,21758,1,"3",3,1,2013,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","HAM","Lewis","Hamilton","British",-0.376999999999981,0,0
883,4,3,92.667,21785,3,"8",8,1,2013,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","ALO","Fernando","Alonso","Spanish",-0.0949999999999989,0,0
883,20,2,92.584,21778,2,"1",1,1,2013,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","VET","Sebastian","Vettel","German",-0.177999999999997,1,0
883,3,1,92.33,21786,1,"9",9,1,2013,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","ROS","Nico","Rosberg","German",-0.431999999999988,0,0
884,20,3,81.054,21803,3,"4",4,1,2013,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","VET","Sebastian","Vettel","German",-0.123000000000005,0,0
884,1,2,80.972,21811,2,"12",12,11,2013,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","HAM","Lewis","Hamilton","British",-0.205000000000013,0,0
884,3,1,80.718,21805,1,"6",6,1,2013,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","ROS","Nico","Rosberg","German",-0.459000000000003,0,0
885,20,3,73.98,21823,3,"2",2,1,2013,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","VET","Sebastian","Vettel","German",-0.200999999999993,0,0
885,1,2,73.967,21825,2,"4",4,1,2013,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","HAM","Lewis","Hamilton","British",-0.213999999999999,0,0
885,3,1,73.876,21822,1,"1",1,1,2013,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","ROS","Nico","Rosberg","German",-0.304999999999993,1,0
886,822,3,85.897,21857,3,"14",14,11,2013,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","BOT","Valtteri","Bottas","Finnish",-0.11099999999999,0,0
886,1,2,85.512,21846,2,"3",3,1,2013,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","HAM","Lewis","Hamilton","British",-0.495999999999995,0,0
886,20,1,85.425,21844,1,"1",1,1,2013,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","VET","Sebastian","Vettel","German",-0.582999999999998,1,0
887,3,2,90.059,21866,2,"1",1,1,2013,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","ROS","Nico","Rosberg","German",-0.161000000000001,1,0
887,1,1,89.607,21869,1,"4",4,1,2013,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","HAM","Lewis","Hamilton","British",-0.613,0,0
888,17,3,89.608,21894,3,"7",7,1,2013,"German Grand Prix","N","nurburgring",20,"Nürburgring","Germany",50.3356,6.9475,"578","WEB","Mark","Webber","Australian",-0.283999999999992,0,0
888,20,2,89.501,21888,2,"1",1,1,2013,"German Grand Prix","N","nurburgring",20,"Nürburgring","Germany",50.3356,6.9475,"578","VET","Sebastian","Vettel","German",-0.390999999999991,1,0
888,1,1,89.398,21892,1,"5",5,1,2013,"German Grand Prix","N","nurburgring",20,"Nürburgring","Germany",50.3356,6.9475,"578","HAM","Lewis","Hamilton","British",-0.494,0,0
890,154,3,79.595,21915,3,"6",6,1,2013,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","GRO","Romain","Grosjean","French",-0.125,0,0
890,20,2,79.426,21912,2,"3",3,1,2013,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","VET","Sebastian","Vettel","German",-0.293999999999997,0,0
890,1,1,79.388,21910,1,"1",1,1,2013,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","HAM","Lewis","Hamilton","British",-0.331999999999994,1,0
891,17,3,121.325,21936,3,"5",5,1,2013,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","WEB","Mark","Webber","Australian",-0.926000000000016,0,0
891,20,2,121.2,21932,2,"1",1,1,2013,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","VET","Sebastian","Vettel","German",-1.05100000000002,1,0
891,1,1,121.012,21934,1,"3",3,1,2013,"Belgian Grand Prix","N","spa",13,"Circuit de Spa-Francorchamps","Belgium",50.4372,5.97139,"401","HAM","Lewis","Hamilton","British",-1.239,0,0
892,807,3,84.065,21958,3,"5",5,1,2013,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","HUL","Nico","Hülkenberg","German",-0.0670000000000073,0,0
892,17,2,83.968,21956,2,"3",3,1,2013,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","WEB","Mark","Webber","Australian",-0.164000000000001,0,0
892,20,1,83.755,21954,1,"1",1,1,2013,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","VET","Sebastian","Vettel","German",-0.37700000000001,1,0
893,3,2,102.932,21979,2,"4",4,1,2013,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","ROS","Nico","Rosberg","German",-0.219999999999999,0,0
893,20,1,102.841,21976,1,"1",1,1,2013,"Singapore Grand Prix","N","marina_bay",15,"Marina Bay Street Circuit","Singapore",1.2914,103.864,"18","VET","Sebastian","Vettel","German",-0.310999999999979,1,0
894,154,4,97.531,22000,3,"3",3,1,2013,"Korean Grand Prix","N","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","GRO","Romain","Grosjean","French",0,0,0
894,1,2,97.42,22002,2,"5",5,1,2013,"Korean Grand Prix","N","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","HAM","Lewis","Hamilton","British",-0.111000000000018,0,0
894,20,1,97.202,21998,1,"1",1,1,2013,"Korean Grand Prix","N","yeongam",35,"Korean International Circuit","Korea",34.7333,126.417,"0","VET","Sebastian","Vettel","German",-0.329000000000008,1,0
895,20,2,91.089,22020,2,"1",1,1,2013,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","VET","Sebastian","Vettel","German",-0.27600000000001,1,0
895,17,1,90.915,22021,1,"2",2,1,2013,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","WEB","Mark","Webber","Australian",-0.450000000000017,0,0
896,1,3,84.941,22047,3,"6",6,1,2013,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","HAM","Lewis","Hamilton","British",-0.105999999999995,0,0
896,3,2,84.871,22043,2,"2",2,1,2013,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","ROS","Nico","Rosberg","German",-0.176000000000002,0,0
896,20,1,84.119,22042,1,"1",1,1,2013,"Indian Grand Prix","N","buddh",68,"Buddh International Circuit","India",28.3487,77.5331,"194","VET","Sebastian","Vettel","German",-0.927999999999997,1,0
897,3,3,100.419,22066,3,"3",3,1,2013,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","ROS","Nico","Rosberg","German",-0.0819999999999936,0,0
897,20,2,100.075,22064,2,"1",1,1,2013,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","VET","Sebastian","Vettel","German",-0.426000000000016,1,0
897,17,1,99.957,22065,1,"2",2,1,2013,"Abu Dhabi Grand Prix","N","yas_marina",24,"Yas Marina Circuit","UAE",24.4672,54.6031,"3","WEB","Mark","Webber","Australian",-0.544000000000011,0,0
898,154,3,97.155,22087,3,"2",2,1,2013,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","GRO","Romain","Grosjean","French",-0.140999999999991,0,0
898,17,2,96.441,22088,2,"3",3,1,2013,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","WEB","Mark","Webber","Australian",-0.85499999999999,0,0
898,20,1,96.338,22086,1,"1",1,1,2013,"United States Grand Prix","N","americas",69,"Circuit of the Americas","USA",30.1328,-97.6411,"161","VET","Sebastian","Vettel","German",-0.957999999999998,1,0
899,4,3,87.539,22110,3,"3",3,1,2013,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","ALO","Fernando","Alonso","Spanish",-0.0330000000000013,0,0
899,3,2,87.102,22112,2,"5",5,1,2013,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","ROS","Nico","Rosberg","German",-0.469999999999999,0,0
899,20,1,86.479,22108,1,"1",1,1,2013,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","VET","Sebastian","Vettel","German",-1.093,1,0
900,3,3,104.595,22130,3,"1",1,1,2014,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","ROS","Nico","Rosberg","German",-1.15000000000001,1,0
901,3,3,120.05,22153,3,"2",2,1,2014,"Malaysian Grand Prix","N","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","ROS","Nico","Rosberg","German",-0.125,0,0
901,20,2,119.486,22154,2,"3",3,1,2014,"Malaysian Grand Prix","N","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","VET","Sebastian","Vettel","German",-0.689000000000021,0,0
901,1,1,119.431,22152,1,"1",1,1,2014,"Malaysian Grand Prix","N","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","HAM","Lewis","Hamilton","British",-0.744,1,0
902,822,4,94.247,22181,3,"8",8,1,2014,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","BOT","Valtteri","Bottas","Finnish",0,0,0
902,1,2,93.464,22174,2,"1",1,1,2014,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","HAM","Lewis","Hamilton","British",-0.783000000000015,1,0
902,3,1,93.185,22175,1,"2",2,1,2014,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","ROS","Nico","Rosberg","German",-1.06200000000001,0,0
903,20,3,114.96,22200,3,"5",5,1,2014,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","VET","Sebastian","Vettel","German",-0.182999999999993,0,0
903,817,2,114.455,22199,2,"4",4,1,2014,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","RIC","Daniel","Ricciardo","Australian",-0.687999999999988,0,0
903,1,1,113.86,22196,1,"1",1,1,2014,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","HAM","Lewis","Hamilton","British",-1.28299999999999,1,0
904,817,3,86.285,22220,3,"3",3,1,2014,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","RIC","Daniel","Ricciardo","Australian",-0.347000000000008,0,0
904,3,2,85.4,22219,2,"2",2,1,2014,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","ROS","Nico","Rosberg","German",-1.232,0,0
904,1,1,85.232,22218,1,"1",1,1,2014,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","HAM","Lewis","Hamilton","British",-1.40000000000001,1,0
905,817,3,76.384,22242,3,"3",3,1,2014,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","RIC","Daniel","Ricciardo","Australian",-0.162999999999997,0,0
905,1,2,76.048,22241,2,"2",2,1,2014,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","HAM","Lewis","Hamilton","British",-0.498999999999995,0,0
905,3,1,75.989,22240,1,"1",1,1,2014,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","ROS","Nico","Rosberg","German",-0.557999999999993,1,0
906,20,3,75.548,22264,3,"3",3,1,2014,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","VET","Sebastian","Vettel","German",-0.00199999999999534,0,0
906,3,1,74.874,22263,1,"2",2,1,2014,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","ROS","Nico","Rosberg","German",-0.676000000000002,0,0
907,3,3,68.944,22284,3,"1",1,1,2014,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","ROS","Nico","Rosberg","German",-0.340999999999994,1,0
907,822,2,68.846,22286,2,"3",3,1,2014,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","BOT","Valtteri","Bottas","Finnish",-0.438999999999993,0,0
907,13,1,68.759,22287,1,"4",4,1,2014,"Austrian Grand Prix","N","red_bull_ring",70,"Red Bull Ring","Austria",47.2197,14.7647,"678","MAS","Felipe","Massa","Brazilian",-0.525999999999996,0,0
908,18,3,98.2,22309,3,"4",4,1,2014,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","BUT","Jenson","Button","British",-0.129000000000019,0,0
908,20,2,97.386,22310,2,"5",5,1,2014,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","VET","Sebastian","Vettel","German",-0.943000000000012,0,0
